core	depth_in_core_cm	y_bp	benthic_foraminifera_concentration_n_per_gram_gt_150um	g_bulloides_pct	g_glutinata_pct	g_glutinata_with_bulla_pct	g_glutinata_without_bulla_pct	g_inflata_pct	g_scitula_pct	g_truncatulinoides_dex	g_uvula_pct	mg_ca_subsst_degc_jonkers_2013_calibration	mg_ca_subsst_degc_kozdon_2009_calibration	n_incompta_pct	n_pachyderma_d13c_vpdb_corr	n_pachyderma_d18o_vpdb_corr	n_pachyderma_pct	o_universa	p_to_b_ratio	planktonic_foraminifera_concentration_n_per_gram_gt_150um	polar_planktonic_spp_pct	sub_polar_planktonic_species_pct	t_quinqueloba_pct	total_planktonic_foraminifera_count	transitional_planktonic_species_pct
ST13	603.2	302630.8	208.130081300813	2.09302325581395		0.232558139534884	0	0	0		0	4.97155082530864	4.527546654	1.3953488372093	-0.006	4.257	95.5813953488372		489	101775.609756098	95.5813953488372	2.09302325581395	0.697674418604651		2.32558139534884
ST5	5	653	711.111111111111	45.9731543624161		1.67785234899329	1.34228187919463	0.671140939597315	0.335570469798658					32.5503355704698			10.4026845637584		149	105955.555555556	10.4026845637584	39.5973154362416	7.04697986577181		50
ST5	35	9271	556.521739130435	78.4574468085106		0	2.12765957446809	2.65957446808511	1.32978723404255					0.797872340425532			9.57446808510638		188	104626.086956522	9.57446808510638	5.85106382978723	5.0531914893617		84.5744680851064
ST5	45	12019	88.8888888888889	22.8395061728395		0.617283950617284	5.24691358024691	1.23456790123457	0.308641975308642			7.97599770167019	6.76923076923077	12.962962962963	-0.128	2.88	44.7530864197531		324	28800	44.7530864197531	25	12.037037037037		30.2469135802469
ST5	55	12383	1647.05882352941	12.5435540069686		0.348432055749129	1.39372822299652	0	0.348432055749129			4.62794382549721	4.30769230769231	4.8780487804878	0.104	3.168	72.822299651568		41	67529.4117647059	72.822299651568	12.5435540069686	7.66550522648084		14.6341463414634
ST5	65	12768	340.425531914894	18.232044198895		0.276243093922652	1.10497237569061	1.38121546961326	0.276243093922652			4.74937794252155	4.38461538461539	6.07734806629834	0.128	3.522	61.878453038674		181	61617.0212765957	61.878453038674	16.8508287292818	10.7734806629834		21.2707182320442
ST5	75	13161	363.636363636364	22.0689655172414		0	0.344827586206897	0	0			3.87007438075795	3.84615384615385	3.44827586206897	-0.281	3.716	67.9310344827586		58	21090.9090909091	67.9310344827586	9.6551724137931	6.20689655172414		22.4137931034483
ST5	85	13557	88.8888888888889	8.02005012531328		0.25062656641604	0.50125313283208	0.25062656641604	0			5.10591477087156	4.61538461538461	3.50877192982456	-0.083	2.696	82.9573934837093		199.5	17733.3333333333	82.9573934837093	8.02005012531328	4.51127819548872		9.02255639097744
ST5	95	13953	139.49433304272	0.623700623700624		0	0.207900207900208	0	0				3.30769230769231	0.831600831600832			98.1288981288981		120.25	16774.1935483871	98.1288981288981	1.03950103950104	0.207900207900208		0.831600831600832
ST5	105	14359	233.333333333333	6.12244897959184		1.45772594752187	0.583090379008746	0	0			2.91515849408323	2.61538461538461	2.91545189504373	-0.061	4.566	86.5889212827988		24.5	5716.66666666667	86.5889212827988	5.24781341107872	2.33236151603499		8.16326530612245
ST5	115	14753	53.3333333333333	1.73913043478261		1.44927536231884	0	0	0			1.5529104708351	2.92307692307692	2.60869565217391	-0.13	4.407	93.0434782608696		86.25	4600	93.0434782608696	3.76811594202899	1.15942028985507		3.18840579710145
ST5	125	15149	705.882352941176	5.12820512820513		0	0	0	0			2.17905421029212	3	0.641025641025641	-0.373	4.546	92.3076923076923		26	18352.9411764706	92.3076923076923	2.56410256410256	1.92307692307692		5.12820512820513
ST5	135	15540	320	1.71149144254279		1.71149144254279	0.733496332518337	0	0			2.33022812202299	3.46153846153846	2.44498777506112	-0.291	4.545	92.1760391198044		51.125	16360	92.1760391198044	3.66748166259169	1.22249388753056		4.15647921760391
ST5	145	15941	1133.33333333333	2.93577981651376		0.36697247706422	0.55045871559633	0	0			3.19646747168645	3.15384615384615	0.36697247706422	0.116	4.624	93.0275229357798		32.0588235294118	36333.3333333333	93.0275229357798	2.56880733944954	2.20183486238532		3.85321100917431
ST5	155	16331	609.756097560976	2.11640211640212		1.32275132275132	1.05820105820106	0	0			2.62654197849145	2.69230769230769	1.85185185185185	0.015	4.572	91.005291005291		75.6	46097.5609756098	91.005291005291	4.4973544973545	2.64550264550265		4.4973544973545
ST5	165	16727	400	2.00445434298441		0.66815144766147	0.22271714922049	0	0			1.71278533141398	3	0.44543429844098	-0.214	4.479	93.9866369710468		74.8333333333333	29933.3333333333	93.9866369710468	3.11804008908686	2.67260579064588		2.89532293986637
ST5	175	17130	350	0		1.89873417721519	1.58227848101266	0	0			2.33022812202299	2.61538461538461	2.21518987341772	-0.131	4.333	93.6708860759494		45.1428571428571	15800	93.6708860759494	2.84810126582278	0.632911392405063		3.48101265822785
ST5	185	17530	500	2.74509803921569		0	0.784313725490196	0	0			1.5529104708351	3.61538461538461	0.392156862745098	-0.166	4.426	92.156862745098		51	25500	92.156862745098	4.31372549019608	3.92156862745098		3.52941176470588
ST5	195	17920	530.973451327434	0.326797385620915		0.65359477124183	0	0	0			3.47082983380169	3.53846153846154	1.30718954248366	-0.254	4.576	96.4052287581699		102	54159.2920353982	96.4052287581699	2.61437908496732	1.30718954248366		0.980392156862745
ST5	205	18319	66.6666666666667	0.441501103752759		0	0.883002207505519	0	0			3.33449547167043	3.23076923076923	1.32450331125828	-0.072	4.445	94.9227373068433		226.5	15100	94.9227373068433	3.75275938189845	2.42825607064018		1.32450331125828
ST5	215	18713	200	0.25062656641604		0	0	0	0			2.77178732923981	3.30769230769231	1.00250626566416	-0.387	4.568	98.2456140350877		49.875	9975	98.2456140350877	1.50375939849624	0.50125313283208		0.25062656641604
ST5	225	19109	312.5	2.18978102189781		1.09489051094891	1.82481751824817	0	0			2.91515849408323	2.69230769230769	0.364963503649635	-0.227	4.578	92.3357664233577		54.8	17125	92.3357664233577	2.55474452554745	2.18978102189781		5.10948905109489
ST5	235	19506	266.272189349112	0.192678227360308		0.770712909441233	0.385356454720617	0	0			1.71278533141398	2.61538461538461	0.578034682080925	-0.077	4.371	97.1098265895954		57.6666666666667	15355.0295857988	97.1098265895954	1.54142581888247	0.963391136801541		1.34874759152216
ST5	245	19896	300	2.2875816993464		0	0.980392156862745	0	0			1.5529104708351	3.84615384615385	0.326797385620915	-0.186	4.694	95.0980392156863		102	30600	95.0980392156863	1.63398692810458	1.30718954248366		3.26797385620915
ST5	255	20287	514.285714285714	0.325732899022801		0	0.325732899022801	0	0			3.87007438075795	2.69230769230769	0.651465798045603	-0.417	4.444	97.0684039087948		34.1111111111111	17542.8571428571	97.0684039087948	2.28013029315961	1.62866449511401		0.651465798045603
ST5	265	20683	0	3.68421052631579		0	1.05263157894737	0	0			1.71278533141398	2.53846153846154	0.526315789473684	-0.26	4.668	93.6842105263158			30400	93.6842105263158	1.57894736842105	1.05263157894737		4.73684210526316
ST5	275	21073	415.944540727903	0.284090909090909		0	0	0	0			1.39070158837785	3.53846153846154	0	0	4.588	98.5795454545455		58.6666666666667	24402.0797227036	98.5795454545455	1.13636363636364	1.13636363636364		0.284090909090909
ST5	285	21468	400	1.22199592668024		0	1.22199592668024	0	0			3.33449547167043	3.76923076923077	0.610997963340122	-0.464	4.393	95.7230142566191		98.2	39280	95.7230142566191	1.83299389002037	1.22199592668024		2.44399185336049
ST5	295	21860	500	1.28205128205128		0	0	0	0			3.73858040690237	4	0	-0.038	4.581	97.1153846153846		62.4	31200	97.1153846153846	1.6025641025641	1.6025641025641		1.28205128205128
ST5	305	22250	1200	0.952380952380952		0.476190476190476	0	0	0			4.12848396036092	3.46153846153846	0.952380952380952	-0.043	4.531	96.6666666666667		70	84000	96.6666666666667	1.9047619047619	0.952380952380952		1.42857142857143
ST5	315	22620	227.272727272727	0.371747211895911		0	0.185873605947955	0	0			3.19646747168645	3.30769230769231	1.85873605947955	0.002	4.249	86.4312267657993		76.8571428571429	17467.5324675325	86.4312267657993	13.0111524163569	11.1524163568773		0.557620817843866
ST5	325	23002	500	1.81268882175227		0	0	0	0			2.91515849408323	3.23076923076923	0.906344410876133	-0.11	4.601	93.0513595166163		66.2	33100	93.0513595166163	5.13595166163142	4.22960725075529		1.81268882175227
ST5	335	23376	450	0.75		0	0	0	0			2.77178732923981	3.46153846153846	2	-0.158	4.453	94.25		44.4444444444444	20000	94.25	5	3		0.75
ST5	345	23758	2133.33333333333	5.21978021978022		0.824175824175824	0	0	0.54945054945055			3.19646747168645	3.07692307692308	1.64835164835165	-0.119	4.048	79.1208791208791		45.5	97066.6666666667	79.1208791208791	14.2857142857143	12.6373626373626		6.59340659340659
ST5	355	24147	137.931034482759	2.4330900243309		0	0	0	0.24330900243309			2.47937279238011	3.23076923076923	0.97323600973236	0.021	4.185	92.9440389294404		137	18896.5517241379	92.9440389294404	4.37956204379562	3.40632603406326		2.67639902676399
ST5	365	24525	1120	1.25523012552301		0	0	0	0			2.77178732923981	3.23076923076923	0	-0.206	4.404	98.326359832636		34.1428571428571	38240	98.326359832636	0.418410041841004	0.418410041841004		1.25523012552301
ST5	375	24915	88.8888888888889	0		0	0	0	0			2.77178732923981	2.84615384615385	0	0.017	4.605	100		109.5	9733.33333333333	100	0	0		0
ST5	385	25288	133.333333333333	0.485436893203883		0	0	0	0			2.02579507548838	2.76923076923077	0	-0.213	4.356	99.0291262135922		103	13733.3333333333	99.0291262135922	0.485436893203883	0.485436893203883		0.485436893203883
ST5	395	25674	119.047619047619	0		0	0	0	0			1.87039238688016	2.61538461538461	1.17994100294985	-0.225	4.508	98.5250737463127		169.5	20178.5714285714	98.5250737463127	1.47492625368732	0.294985250737463		0
ST5	405	26049	0	1.3953488372093		0	0	0	0			1.5529104708351	3.46153846153846	0.465116279069767	-0.184	4.425	97.6744186046512			28666.6666666667	97.6744186046512	0.930232558139535	0.465116279069767		1.3953488372093
ST5	415	26425	50	0.460829493087558		0	0	0	0			3.19646747168645	3.38461538461539	0.307219662058372	-0.003	4.17	99.0783410138249		325.5	16275	99.0783410138249	0.460829493087558	0.153609831029186		0.460829493087558
ST5	424	26772											3.38461538461539									0			
ST5	425	26812	400	0		0	0	0	0			3.05670322494356	3.76923076923077	0.318471337579618	-0.394	4.217	99.3630573248408		78.5	31400	99.3630573248408	0.636942675159236	0.318471337579618		0
ST5	434	27599	5.79374275782155	2.94117647058824		0	0	0	0			3.05670322494356	3.46153846153846	0.490196078431373	0.234	4.14	95.0980392156863		204	1181.9235225956	95.0980392156863	1.96078431372549	1.47058823529412		2.94117647058824
ST5	445	27996	800	19.9052132701422		0.23696682464455	1.18483412322275	0	2.8436018957346			3.73858040690237	4	0.947867298578199	0.151	4.176	55.9241706161137		52.75	42200	55.9241706161137	19.9052132701422	18.957345971564		24.1706161137441
ST5	455	28297	1162.79069767442	10.1369863013699		0.273972602739726	2.19178082191781	0	0.273972602739726			3.19646747168645	4.23076923076923	1.91780821917808	-0.102	4.213	76.986301369863		73	84883.7209302326	76.986301369863	10.1369863013699	8.21917808219178		12.8767123287671
ST5	465	28588	266.666666666667	16.5016501650165		0.165016501650165	0.33003300330033	0.165016501650165	1.32013201320132			4.12848396036092	3.46153846153846	0.825082508250825	0.024	4.164	72.4422442244225		303	80800	72.4422442244225	9.07590759075907	8.25082508250825		18.4818481848185
ST5	475	28875	900	3.47394540942928		0.992555831265509	4.71464019851117	0	0.992555831265509			4.50516786786849	3	0.744416873449132	-0.374	3.979	68.2382133995037		44.7777777777778	40300	68.2382133995037	21.5880893300248	20.8436724565757		10.1736972704715
ST5	485	29162	685.714285714286	5.62060889929742		0	0.702576112412178	0	0			3.19646747168645	1.92307692307692	1.40515222482436	-0.427	3.81	88.9929742388759		71.1666666666667	48800	88.9929742388759	4.68384074941452	3.27868852459016		6.3231850117096
ST5	495	29462	118.577075098814	2.53456221198157		0.230414746543779	0	0	0			2.33022812202299	2.69230769230769	0	-0.005	4.322	96.7741935483871		144.666666666667	17154.1501976285	96.7741935483871	0.460829493087558	0.460829493087558		2.76497695852535
ST5	505	29750	20	0		0	0	0	0			0	3.30769230769231	0	-0.091	4.353	99.1967871485944		249	4980	99.1967871485944	0.803212851405622	0.803212851405622		0
ST5	515	30039	114.285714285714	0.714285714285714		0	1.42857142857143	0	0			1.71278533141398	3.23076923076923	0.357142857142857	0.114	4.097	97.1428571428571		70	8000	97.1428571428571	0.714285714285714	0.357142857142857		2.14285714285714
ST5	524	30291											3.15384615384615									0			
ST5	525	30320	210.896309314587	0.455580865603645		0	0	0	0			2.91515849408323	3.38461538461539	0.455580865603645	-0.044	3.845	97.7220956719818		146.333333333333	30861.1599297012	97.7220956719818	1.82232346241458	1.36674259681093		0.455580865603645
ST5	535	30980	100	0		0	0	0	0			2.77178732923981	3.69230769230769	0	0.045	3.965	100		69	6900	100	0	0		0
ST5	545	31664	3733.33333333333	8.60215053763441		0	0	0	0.3584229390681			2.62654197849145	4.76923076923077	0.716845878136201	0.187	3.976	88.8888888888889		19.9285714285714	74400	88.8888888888889	2.1505376344086	1.4336917562724		8.96057347670251
ST5	555	32346	2950.81967213115	13.6842105263158		0	0	0	0.350877192982456			3.05670322494356	4.76923076923077	1.40350877192982	-0.004	4.192	77.1929824561403		31.6666666666667	93442.6229508197	77.1929824561403	8.7719298245614	7.36842105263158		14.0350877192982
ST5	565	33030	400	11.2219451371571		0	0.249376558603491	0	0			3.60551161749441	2.69230769230769	1.74563591022444	0.095	4.029	85.5361596009975		133.666666666667	53466.6666666667	85.5361596009975	2.9925187032419	1.24688279301746		11.4713216957606
ST5	573	33570																				0			
ST5	575	33704	1400	39.2670157068063		0	0	0	1.04712041884817			5.33740462534758		1.57068062827225	0.228	3.888	42.4083769633508		27.2857142857143	38200	42.4083769633508	17.2774869109948	15.7068062827225		40.3141361256544
ST5	583	34238																				0			
ST5	585	34371	355.555555555556	15.632183908046		0.229885057471264	0.919540229885057	0.229885057471264	0.689655172413793			5.33740462534758		1.14942528735632	0.249	3.913	78.6206896551724		108.75	38666.6666666667	78.6206896551724	3.67816091954023	2.52873563218391		17.7011494252874
ST5	586	34436																				0			
ST5	595	35023	2933.33333333333	4.8661800486618		0	0	0	0			1.71278533141398		0.24330900243309	0.419	3.985	92.2141119221411		18.6818181818182	54800	92.2141119221411	2.91970802919708	2.67639902676399		4.8661800486618
ST8	5	623	2953.84615384615	61.271676300578		0	0	1.15606936416185	0	0	0			13.0057803468208			2.02312138728324	0	77.1666666666667	227938.461538462	2.02312138728324	35.5491329479769	22.5433526011561		62.4277456647399
ST8	15	2420	294.252873563218	63.5643564356436		1.78217821782178	4.15841584158416	2.37623762376238	0.198019801980198	0	0			20			5.94059405940594	0	505	148597.701149425	5.94059405940594	21.980198019802	1.98019801980198		72.0792079207921
ST8	25	4753	1342.28187919463	23.8983050847458		0.847457627118644	4.40677966101695	0	0.169491525423729	0	0			16.6101694915254			7.79661016949153	0.338983050847458	60.8	81610.7382550336	7.79661016949153	62.5423728813559	45.9322033898305		29.3220338983051
ST8	30	5885	3555.55555555556	55.9734513274336		1.10619469026549	0	1.32743362831858	0.442477876106195	0	0	6.21497035449252	5.38244737692308	9.95575221238938	0.24	1.879	4.42477876106195	0	60.8	216177.777777778	4.42477876106195	36.7256637168142	26.7699115044248		58.8495575221239
ST8	40	8056	791.100123609394	39.3665158371041		0.452488687782805	0.226244343891403	1.24434389140271	0.565610859728507	0	0			13.0090497737557			20.4751131221719	0	110.5	87416.5636588381	20.4751131221719	37.3303167420815	24.3212669683258		41.8552036199095
ST8	50	10260	131.29102844639	15.3605015673981		0.313479623824451	0.940438871473354	0	0	0	0	4.62794382549721	4.30769230769231	3.44827586206897	0.204	3.663	69.2789968652038	0	106.333333333333	13960.6126914661	69.2789968652038	14.1065830721003	10.6583072100313		16.6144200626959
ST8	60	12078	0	6.68523676880223		0.835654596100279	0	0	0	0	0	4.63219603981674	4.31037171538462	0.557103064066852	0.181	2.383	90.5292479108635	0		8588.51674641148	90.5292479108635	1.94986072423398	1.39275766016713		7.52089136490251
ST8	70	13676	387.278961877227	33.7408312958435		0.366748166259169	1.22249388753056	0	0.733496332518337	0	0	5.45136573831635	4.84615384615385	7.57946210268949	0.092	3.72	40.5867970660147	0	90.8888888888889	35199.3545350635	40.5867970660147	23.2273838630807	15.6479217603912		36.0635696821516
ST8	79.5	15549	82.6446280991736	0		0	0	0	0	0	0			0			100	0	28	2314.04958677686	100	0	0		0
ST8	89.5	17373	198.850396147274	5.35714285714286		0	0	0	0	0	0	4.50516786786849	4.23076923076923	4.28571428571429	-0.277	3.831	85.7142857142857	0	70	13919.5277303091	85.7142857142857	8.92857142857143	4.64285714285714		5.35714285714286
ST8	94.5	18099	38.0952380952381	1.86915887850467		0	0	0	0	0	0	2.39521562696755	3.03339115384615	0	0.129	3.354	97.8193146417446	0	160.5	6114.28571428571	97.8193146417446	0.311526479750779	0.311526479750779		1.86915887850467
ST8	104.5	19097	214.046822742475	2.38095238095238		0	0	0	0	0	0	3.47082983380169	3.61538461538461	0	-0.584	4.561	97.6190476190476	0	252	53939.7993311037	97.6190476190476	0	0		2.38095238095238
ST8	109.5	19565	0	0		0	0	0	0	0	0	2.88473711426933	3.29128723076923	3.33333333333333	0.025	4.514	96.6666666666667	0		328.227571115974	96.6666666666667	3.33333333333333	0		0
ST8	124.5	21296	0	1.49253731343284		0	0	0	0	0	0	3.60551161749441	3.69230769230769	0	0.118	4.62	98.5074626865672	0		5436.10547667343	98.5074626865672	0	0		1.49253731343284
ST8	139.5	22905	169.133192389006	1.51515151515152		0	0	0	0	0	0	2.18235490720117	2.92474529230769	0.303030303030303	0.035	4.428	97.8787878787879	0	82.5	13953.488372093	97.8787878787879	0.606060606060606	0.303030303030303		1.51515151515152
ST8	154.5	24528	159.872102318145	0		0	0	0	0	0	0	4.86949923256839	4.46153846153846	0.20703933747412	0.088	4.605	99.1718426501035	0	48.3	7721.82254196643	99.1718426501035	0.82815734989648	0.62111801242236		0
ST8	164.5	25588	0	0		0	0	0	0	0	0	3.60551161749441	3.69230769230769	0	-0.197	4.51	100	0		4904.76960388036	100	0	0		0
ST8	169.5	26141	0	0.955414012738854		0.318471337579618	0	0	0	0	0	4.12720539382505	3.99922995384615	0.318471337579618	0.174	4.752	98.0891719745223	0		12560	98.0891719745223	0.636942675159236	0.318471337579618		1.27388535031847
ST8	184.5	27729	0	0.264550264550265		0.264550264550265	0	0	0.264550264550265	0	0	4.12848396036092	4	0.529100529100529	0.025	4.52	93.6507936507936	0		21592.2884684041	93.6507936507936	5.55555555555556	5.02645502645503		0.793650793650794
ST8	199.5	29278	317.320405464963	0.617283950617284		1.54320987654321	0	0	0	0	0	3.13937571315047	3.42999950769231	1.54320987654321	-0.24	3.423	94.4444444444444	0	36	11423.5345967387	94.4444444444444	3.39506172839506	1.85185185185185		2.16049382716049
ST8	209.5	30128	12.7347978350844	3.06513409961686		0	0	0	0	0	0			0.766283524904214			95.7854406130268	0	261	3323.78223495702	95.7854406130268	1.14942528735632	0.383141762452107		3.06513409961686
ST8	214.5	30497	94.3396226415094	0		0	0.327868852459016	0	0	0	0	3.05670322494356	3.38461538461539	0.655737704918033	0.064	4.213	99.016393442623	0	76.25	7193.39622641509	99.016393442623	0.655737704918033	0		0.327868852459016
ST8	224.5	31398	150.460786157608	4.71584038694075		0	0	0	0	0	0.120918984280532	4.12848396036092	4	0.725513905683192	0.193	4.242	91.5356711003628	0	165.4	24886.2140304683	91.5356711003628	3.62756952841596	2.90205562273277		4.83675937122128
ST8	229.5	31936	182.648401826484	6.96629213483146		0	0	0	0	0	0	4.9756968195377	4.53024116923077	1.12359550561798	0.221	3.988	89.8876404494382	0	445	81278.5388127854	89.8876404494382	3.14606741573034	2.02247191011236		6.96629213483146
ST8	239.5	32835	126.958936718905	1.66204986149584		0	0	0	0	0	0	4.62794382549721	4.30769230769231	0.554016620498615	0.455	3.866	95.2908587257618	0	180.5	22916.0880777623	95.2908587257618	3.04709141274238	2.49307479224377		1.66204986149584
ST8	244.5	33276	0	6.47668393782383		0	0.259067357512953	0	0.259067357512953	0	0	6.53096294335688	5.61538461538462	2.07253886010363	0.304	4.427	89.6373056994819	0		24469.0966719493	89.6373056994819	3.36787564766839	1.29533678756477		6.99481865284974
ST8	259.2	34651	494.972931167827	4.78468899521531		0	0	0	0	0	0	5.56416986569433	4.92307692307692	1.43540669856459	0.294	4.154	93.3014354066986	0	13.0625	6465.58391337974	93.3014354066986	1.91387559808612	0.478468899521531		4.78468899521531
ST8	269.2	35555	152.380952380952	3.91644908616188		0	0	0	0	0	0	5.92358826211422	5.17344433076923	0.783289817232376	0.223	3.583	93.733681462141	0	95.75	14590.4761904762	93.733681462141	2.34986945169713	1.56657963446475		3.91644908616188
ST8	279.2	36465	52.9801324503311	0		0	0	0	0	0	0	4.62794382549721	4.30769230769231	0	0.385	4.11	100	0	104	5509.93377483444	100	0	0		0
ST8	289.2	37274	193.939393939394	2.26293103448276		0	0.323275862068966	0.107758620689655	0	0	0.107758620689655	4.38102008344488	4.15384615384615	0.862068965517241	0.245	4.1	94.6120689655172	0	103.111111111111	19997.3063973064	94.6120689655172	2.58620689655172	1.72413793103448		2.80172413793103
ST8	299.2	38247	819.462227912932	1.32827324478178		0	0	0	0	0	0	3.79200966318379	3.80037676153846	0.569259962049336	-0.111	3.932	96.584440227704	0	131.75	107964.148527529	96.584440227704	2.08728652751423	1.5180265654649		1.32827324478178
ST8	309.2	39128	192.211432575833	3.53697749196141		0	0.107181136120043	0	0	0	0	4.74937794252155	4.38461538461539	2.46516613076099	0.22	3.694	93.4619506966774	0	233.25	44833.3166483131	93.4619506966774	2.89389067524116	0.428724544480171		3.64415862808146
ST8	319.2	39977	237.037037037037	0.468384074941452		0	0	0	0	0	0	3.18129419946561	3.45314053846154	0.234192037470726	0.268	4.306	98.1264637002342	0	213.5	50607.4074074074	98.1264637002342	1.40515222482436	1.17096018735363		0.468384074941452
ST8	334.2	42802	245.700245700246	6.80628272251309		0	0	0	0	0	0	5.10591477087156	4.61538461538461	0	0.354	3.651	92.6701570680628	0	38.2	9385.74938574939	92.6701570680628	0.523560209424084	0.523560209424084		6.80628272251309
ST8	349.2	46003	0	1.67597765363128		0	0	0	0	0	0	3.61608332025961	3.69838524615385	0.558659217877095	0.298	4.001	94.413407821229	0		57280	94.413407821229	3.91061452513966	3.35195530726257		1.67597765363128
ST8	369.2	52123	62.5	10.4651162790698		0	0	0	0	0	0			3.10077519379845			84.4961240310078	0	129	8062.5	84.4961240310078	5.03875968992248	1.93798449612403		10.4651162790698
ST8	379.2	54929																							
ST8	409.2	60375	213.333333333333	3.91061452513966		0	0	0	0.186219739292365	0	0	5.13047351635774	4.63155457692308	0.186219739292365	-0.025	3.882	93.854748603352	0	537	114560	93.854748603352	2.04841713221601	1.86219739292365		4.09683426443203
ST8	429.2	64155	533.333333333333	3.05882352941176		0.941176470588235	0	0	0.235294117647059	0	0	4.65564840260974	4.32516796923077	0.705882352941177	0.031	3.97	93.1764705882353	0	106.25	56666.6666666667	93.1764705882353	2.58823529411765	1.88235294117647		4.23529411764706
ST8	454.2	68807	3764.70588235294	23.0225988700565		0.988700564971752	0.141242937853107	0.141242937853107	0.564971751412429	0	0	5.90768100819097	5.16219136153846	1.55367231638418	0.473	3.239	70.6214689265537	0	70.8	266541.176470588	70.6214689265537	4.51977401129944	2.96610169491525		24.8587570621469
ST8	474.2	74227	35.056967572305	9.36454849498328		0.334448160535117	0	0.334448160535117	0	0	0			2.0066889632107			86.6220735785953	0	149.5	5241.0166520596	86.6220735785953	3.34448160535117	1.33779264214047		10.0334448160535
ST8	494.2	79675	0	5.89254766031196		0	0.173310225303293	0	0.173310225303293	0	0	4.8914245751506	4.47566894615385	0.346620450606586	0.465	3.548	92.0277296360485	0		253975.240715268	92.0277296360485	1.73310225303293	1.38648180242634		6.23916811091854
ST8	514.2	85230	0	9.84455958549223		0	0.259067357512953	0.259067357512953	0.259067357512953	0.259067357512953	0			1.81347150259067			83.419689119171	0		31318.4584178499	83.419689119171	5.69948186528497	3.8860103626943		10.880829015544
ST8	534.2	90757	1472.72727272727	48		0	2.5	2	0.75	0.25	0			26			15.5	0	66.6666666666667	98181.8181818182	15.5	31	5		53.5
ST8	554.2	96283	0	0.952380952380952		0	0	0	0	0	0	8.33158360262767	7.07692307692308	0	0.202	3.098	98.0952380952381	0		1966.29213483146	98.0952380952381	0.952380952380952	0.952380952380952		0.952380952380952
ST8	564.2	98757	45.7142857142857	2.14477211796247		0	0	0	0	0	0			1.34048257372654			95.9785522788204	0	124.333333333333	5683.80952380952	95.9785522788204	1.87667560321716	0.536193029490617		2.14477211796247
ST8	574.2	100672	3023.62204724409	0.831600831600832		0.831600831600832	0.831600831600832	0	0	0	0	3.47082983380169	3.61538461538461	0.207900207900208	-0.179	2.907	96.2577962577963	0	40.0833333333333	121196.850393701	96.2577962577963	1.24740124740125	1.03950103950104		2.4948024948025
ST8	584.2	102698	23.3542548533061	2.13333333333333		0	0	0	0	0	0			1.86666666666667			91.7333333333333	0	375	8757.84556998978	91.7333333333333	6.13333333333333	4.26666666666667		2.13333333333333
ST8	609.2	107683	465.454545454545	1.04347826086957		0	0	0	0	0	0	2.91515849408323	3.30769230769231	0.173913043478261	-0.009	4.718	97.5652173913043	0	143.75	66909.0909090909	97.5652173913043	1.39130434782609	1.21739130434783		1.04347826086957
